Szkoła;Klasa;Uczeń;Lokalizacja;Typ;Metoda;Liczba_uczniów;Płeć;Obiad;Pre_test;Post_test
GOOBU;U6J;BLF0G;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;41;47
GOOBU;U6J;BRSSH;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;39;48
GOOBU;U6J;EIV0N;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;37;46
GOOBU;U6J;FXW0B;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;44;52
GOOBU;U6J;HMVID;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;38;44
GOOBU;U6J;J4404;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;35;52
GOOBU;U6J;K6069;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;35;48
GOOBU;U6J;MWVPD;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;38;51
GOOBU;U6J;OEWJ2;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;41;52
GOOBU;U6J;OKZQZ;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;31;44
GOOBU;U6J;QSDTJ;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;37;47
GOOBU;U6J;RACAL;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;36;48
GOOBU;U6J;RJWG7;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;41;46
GOOBU;U6J;T1IOZ;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;39;50
GOOBU;U6J;TGZB2;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;36;53
GOOBU;U6J;U9QL7;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;37;48
GOOBU;U6J;YG9VR;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;38;48
GOOBU;U6J;YP2OF;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;39;47
GOOBU;W8A;10A05;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;35;55
GOOBU;W8A;60JJW;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;37;54
GOOBU;W8A;65ZZN;miejska;publiczna;eksperymentalna;26;chłopiec;nie kwalifikuje się;40;59
GOOBU;W8A;6M88W;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;37;61
GOOBU;W8A;7H9LF;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;40;57
GOOBU;W8A;93CDF;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;34;54
GOOBU;W8A;9DKQ9;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;39;56
GOOBU;W8A;9UN3Z;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;36;55
GOOBU;W8A;A3JJP;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;36;57
GOOBU;W8A;AHIZI;miejska;publiczna;eksperymentalna;26;chłopiec;nie kwalifikuje się;45;64
GOOBU;W8A;BUDF2;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;36;57
GOOBU;W8A;D76QH;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;40;60
GOOBU;W8A;FFCHO;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;42;55
GOOBU;W8A;HLTZ9;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;38;59
GOOBU;W8A;J0V3K;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;40;56
GOOBU;W8A;JOWGS;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;34;56
GOOBU;W8A;KG0JT;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;40;54
GOOBU;W8A;KVGQU;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;38;53
GOOBU;W8A;M34JB;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;40;50
GOOBU;W8A;M3Q4U;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;40;55
GOOBU;W8A;NFXF0;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;42;60
GOOBU;W8A;QQJEC;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;36;59
GOOBU;W8A;RDNR9;miejska;publiczna;eksperymentalna;26;chłopiec;kwalifikuje się;36;51
GOOBU;W8A;SC382;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;41;58
GOOBU;W8A;UYKRK;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;44;58
GOOBU;W8A;UYY4U;miejska;publiczna;eksperymentalna;26;dziewczynka;kwalifikuje się;39;56
IDGFP;05H;1Q5IJ;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;74;82
IDGFP;05H;244TH;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;74;85
IDGFP;05H;2RBHS;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;72;76
IDGFP;05H;4V1FZ;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;71;80
IDGFP;05H;66F0E;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;77;85
IDGFP;05H;81HQ5;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;79;86
IDGFP;05H;AZ8TD;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;73;82
IDGFP;05H;BFTIU;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;74;82
IDGFP;05H;ECID0;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;73;85
IDGFP;05H;EKP6D;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;74;85
IDGFP;05H;LLVCV;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;72;87
IDGFP;05H;MNYAI;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;66;88
IDGFP;05H;MRJP3;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;75;86
IDGFP;05H;NNVWK;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;74;85
IDGFP;05H;O8JV2;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;74;84
IDGFP;05H;OD8GS;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;74;85
IDGFP;05H;OLXN2;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;74;85
IDGFP;05H;TDTSM;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;69;80
IDGFP;05H;VX97O;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;71;80
IDGFP;05H;WTS1I;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;74;85
IDGFP;05H;ZHM15;miejska;niepubliczna;standardowa;22;dziewczynka;nie kwalifikuje się;69;81
IDGFP;05H;ZJ9AC;miejska;niepubliczna;standardowa;22;chłopiec;nie kwalifikuje się;72;80
IDGFP;98D;6AY2E;miejska;niepubliczna;eksperymentalna;21;dziewczynka;nie kwalifikuje się;82;93
IDGFP;98D;70GY7;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;79;90
IDGFP;98D;72NKS;miejska;niepubliczna;eksperymentalna;21;dziewczynka;nie kwalifikuje się;73;92
IDGFP;98D;9D5GC;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;78;97
IDGFP;98D;A99SV;miejska;niepubliczna;eksperymentalna;21;dziewczynka;nie kwalifikuje się;74;93
IDGFP;98D;BU6TQ;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;82;87
IDGFP;98D;F5H1B;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;74;95
IDGFP;98D;FZDNX;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;77;91
IDGFP;98D;GBC87;miejska;niepubliczna;eksperymentalna;21;dziewczynka;nie kwalifikuje się;78;91
IDGFP;98D;HHYKH;miejska;niepubliczna;eksperymentalna;21;dziewczynka;nie kwalifikuje się;79;99
IDGFP;98D;IUKHE;miejska;niepubliczna;eksperymentalna;21;dziewczynka;nie kwalifikuje się;76;92
IDGFP;98D;IWFBI;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;75;91
IDGFP;98D;MKL3E;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;72;87
IDGFP;98D;NYDF6;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;77;88
IDGFP;98D;PH300;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;71;88
IDGFP;98D;Q4Q2T;miejska;niepubliczna;eksperymentalna;21;dziewczynka;nie kwalifikuje się;80;95
IDGFP;98D;QZPO5;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;73;89
IDGFP;98D;SA51C;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;77;94
IDGFP;98D;U10TY;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;78;95
IDGFP;98D;UF2ZX;miejska;niepubliczna;eksperymentalna;21;chłopiec;nie kwalifikuje się;76;90
IDGFP;98D;YLIKU;miejska;niepubliczna;eksperymentalna;21;dziewczynka;nie kwalifikuje się;78;96
IDGFP;G2L;0I7BC;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;78;88
IDGFP;G2L;1MZ88;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;75;88
IDGFP;G2L;3OE0R;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;76;79
IDGFP;G2L;7FG13;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;75;84
IDGFP;G2L;8JLKV;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;70;87
IDGFP;G2L;B3Q7F;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;70;86
IDGFP;G2L;BD68G;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;69;83
IDGFP;G2L;BYOML;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;76;83
IDGFP;G2L;CKFUH;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;71;83
IDGFP;G2L;DAAC3;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;73;82
IDGFP;G2L;K0RE7;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;73;80
IDGFP;G2L;KELXA;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;78;81
IDGFP;G2L;KO0KO;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;77;83
IDGFP;G2L;MABFE;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;75;86
IDGFP;G2L;NI2JW;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;77;87
IDGFP;G2L;QXGYA;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;71;79
IDGFP;G2L;T03W3;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;69;79
IDGFP;P2A;1QLNQ;miejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;85;98
IDGFP;P2A;37DM6;miejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;83;96
IDGFP;P2A;9JGL2;miejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;84;99
IDGFP;P2A;BYVSP;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;86;100
IDGFP;P2A;D9SR6;miejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;83;100
IDGFP;P2A;HXUZG;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;89;98
IDGFP;P2A;K5955;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;85;100
IDGFP;P2A;NWT24;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;80;95
IDGFP;P2A;P32P9;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;83;100
IDGFP;P2A;QXTHU;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;93;100
IDGFP;P2A;RG9R4;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;83;100
IDGFP;P2A;RVC99;miejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;86;98
IDGFP;P2A;SH2DM;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;88;100
IDGFP;P2A;TRDWB;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;84;96
IDGFP;P2A;UZ1YR;miejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;81;95
IDGFP;P2A;VT3PJ;miejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;87;98
IDGFP;P2A;W4KYQ;miejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;81;100
IDGFP;XZM;18U47;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;64;75
IDGFP;XZM;2DSRE;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;71;81
IDGFP;XZM;5NROF;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;64;81
IDGFP;XZM;66QL7;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;66;82
IDGFP;XZM;6OF17;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;72;79
IDGFP;XZM;703OV;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;71;75
IDGFP;XZM;AKMB6;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;67;81
IDGFP;XZM;EKU9C;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;66;76
IDGFP;XZM;GZBOQ;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;68;79
IDGFP;XZM;H5UUL;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;73;81
IDGFP;XZM;I284N;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;68;80
IDGFP;XZM;I3PZA;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;71;81
IDGFP;XZM;IHVXF;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;68;76
IDGFP;XZM;RGOYE;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;63;77
IDGFP;XZM;UBRDA;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;70;86
IDGFP;XZM;XBZ3J;miejska;niepubliczna;standardowa;17;chłopiec;nie kwalifikuje się;68;77
IDGFP;XZM;XHZRD;miejska;niepubliczna;standardowa;17;dziewczynka;nie kwalifikuje się;71;74
KFZMY;1VD;1QW92;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;39;59
KFZMY;1VD;20GY6;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;39;53
KFZMY;1VD;270VO;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;39;59
KFZMY;1VD;2E0P4;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;42;55
KFZMY;1VD;47R59;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;39;57
KFZMY;1VD;4O7F9;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;43;57
KFZMY;1VD;AXQ2I;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;37;52
KFZMY;1VD;BOSK4;miejska;niepubliczna;eksperymentalna;27;dziewczynka;nie kwalifikuje się;45;67
KFZMY;1VD;C2UIR;miejska;niepubliczna;eksperymentalna;27;dziewczynka;nie kwalifikuje się;45;61
KFZMY;1VD;CO91R;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;38;57
KFZMY;1VD;D1K24;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;41;51
KFZMY;1VD;HHVX3;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;40;58
KFZMY;1VD;KUSRN;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;41;55
KFZMY;1VD;LRZXP;miejska;niepubliczna;eksperymentalna;27;chłopiec;nie kwalifikuje się;47;62
KFZMY;1VD;MOWQW;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;49;62
KFZMY;1VD;NTECN;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;44;57
KFZMY;1VD;O64JQ;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;42;56
KFZMY;1VD;O8S23;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;42;50
KFZMY;1VD;OO4QN;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;43;56
KFZMY;1VD;P014J;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;43;55
KFZMY;1VD;P5OPK;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;43;56
KFZMY;1VD;R0DLG;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;37;57
KFZMY;1VD;RFKQ2;miejska;niepubliczna;eksperymentalna;27;chłopiec;nie kwalifikuje się;51;67
KFZMY;1VD;S3J5U;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;45;58
KFZMY;1VD;SJNNJ;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;43;62
KFZMY;1VD;T02OH;miejska;niepubliczna;eksperymentalna;27;dziewczynka;kwalifikuje się;43;61
KFZMY;1VD;Y5XWB;miejska;niepubliczna;eksperymentalna;27;chłopiec;kwalifikuje się;39;55
KFZMY;21Q;2UUOQ;miejska;niepubliczna;standardowa;25;dziewczynka;nie kwalifikuje się;44;56
KFZMY;21Q;43IMD;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;40;56
KFZMY;21Q;4JBGB;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;38;49
KFZMY;21Q;4Q2NT;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;41;47
KFZMY;21Q;4Y0J5;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;42;51
KFZMY;21Q;808RV;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;43;56
KFZMY;21Q;9KW69;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;39;55
KFZMY;21Q;9NRJU;miejska;niepubliczna;standardowa;25;dziewczynka;nie kwalifikuje się;41;54
KFZMY;21Q;ABNLD;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;39;54
KFZMY;21Q;CGCGR;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;42;56
KFZMY;21Q;CW0EO;miejska;niepubliczna;standardowa;25;dziewczynka;nie kwalifikuje się;47;54
KFZMY;21Q;E6EPH;miejska;niepubliczna;standardowa;25;dziewczynka;nie kwalifikuje się;48;52
KFZMY;21Q;FQE5C;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;41;47
KFZMY;21Q;L2D86;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;37;49
KFZMY;21Q;NS4LD;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;42;49
KFZMY;21Q;P5H5B;miejska;niepubliczna;standardowa;25;dziewczynka;nie kwalifikuje się;42;51
KFZMY;21Q;PFTGJ;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;38;48
KFZMY;21Q;PJ4OB;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;45;50
KFZMY;21Q;PR2SE;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;42;54
KFZMY;21Q;RZ7VK;miejska;niepubliczna;standardowa;25;chłopiec;nie kwalifikuje się;44;52
KFZMY;21Q;RZ8R2;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;39;48
KFZMY;21Q;V7B7N;miejska;niepubliczna;standardowa;25;dziewczynka;kwalifikuje się;42;53
KFZMY;21Q;V8FEW;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;44;44
KFZMY;21Q;XL187;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;39;51
KFZMY;21Q;ZDWE1;miejska;niepubliczna;standardowa;25;chłopiec;kwalifikuje się;39;47
KZKKE;2BR;0EBJW;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;48;58
KZKKE;2BR;1M0HM;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;48;60
KZKKE;2BR;1OGHH;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;52;59
KZKKE;2BR;2HYPB;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;48;55
KZKKE;2BR;5F5S6;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;45;59
KZKKE;2BR;5UKAH;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;43;62
KZKKE;2BR;75PYA;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;51;62
KZKKE;2BR;7UUD2;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;49;62
KZKKE;2BR;9LSG0;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;45;56
KZKKE;2BR;AD7YT;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;51;61
KZKKE;2BR;DM6UL;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;49;55
KZKKE;2BR;GCK1W;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;48;54
KZKKE;2BR;KENTO;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;45;54
KZKKE;2BR;O5PNU;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;48;53
KZKKE;2BR;OQIGJ;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;50;55
KZKKE;2BR;Q0U0I;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;46;57
KZKKE;2BR;R859E;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;50;59
KZKKE;2BR;RAJVR;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;48;54
KZKKE;2BR;W7JZI;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;53;62
KZKKE;2BR;WB0ZA;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;47;56
KZKKE;3D0;1KE7L;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;32;40
KZKKE;3D0;5LFSK;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;30;43
KZKKE;3D0;BT8BY;wiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;28;42
KZKKE;3D0;CTFB2;wiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;30;42
KZKKE;3D0;DO21O;wiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;29;42
KZKKE;3D0;EOZV5;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;30;36
KZKKE;3D0;FNQIP;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;34;41
KZKKE;3D0;GFVOX;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;28;37
KZKKE;3D0;GONLU;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;29;39
KZKKE;3D0;HF4C7;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;29;41
KZKKE;3D0;JBZCX;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;29;40
KZKKE;3D0;LK690;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;29;40
KZKKE;3D0;LYT0H;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;32;39
KZKKE;3D0;OPOZ3;wiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;29;43
KZKKE;3D0;PMVCX;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;31;42
KZKKE;3D0;QFYO5;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;27;41
KZKKE;3D0;QLIX9;wiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;34;40
KZKKE;3D0;QOAA6;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;27;43
KZKKE;3D0;RHOL5;wiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;31;37
KZKKE;3D0;T1N79;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;26;38
KZKKE;3D0;ZRQGZ;wiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;32;43
KZKKE;3D0;ZSLGX;wiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;30;42
KZKKE;5JK;04TOE;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;33;42
KZKKE;5JK;1ZWQW;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;34;44
KZKKE;5JK;2DSZC;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;29;43
KZKKE;5JK;8DGQQ;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;31;42
KZKKE;5JK;8Q0G9;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;33;39
KZKKE;5JK;AMERN;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;33;44
KZKKE;5JK;BC0AI;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;33;45
KZKKE;5JK;BVNY3;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;38;44
KZKKE;5JK;CYTS4;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;36;46
KZKKE;5JK;DIR4F;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;36;43
KZKKE;5JK;FAJ8G;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;33;43
KZKKE;5JK;FU2Q1;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;37;43
KZKKE;5JK;FYF2E;wiejska;publiczna;standardowa;24;chłopiec;kwalifikuje się;34;45
KZKKE;5JK;HQ18M;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;29;39
KZKKE;5JK;JNSF2;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;33;42
KZKKE;5JK;L33FR;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;32;45
KZKKE;5JK;MXRZF;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;34;47
KZKKE;5JK;P75GA;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;34;45
KZKKE;5JK;Q4ZMR;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;36;49
KZKKE;5JK;QA54S;wiejska;publiczna;standardowa;24;dziewczynka;kwalifikuje się;33;45
